date,KOSPI200 continuous,Nasdaq100 continuous,KOSPI200/Nasdaq100 50-50 continuous,KOSPI200 4-point,Nasdaq100 4-point,KOSPI200/Nasdaq100 50-50 4-point
2000-05-17,79.34808279991293,92.56265373050142,86.51236335095075,79.15939389496839,92.83360036603447,86.63267680940116
2000-05-18,79.3627926126496,90.04128303936042,85.37247168803972,79.17406872792535,89.76320749351923,85.25254355923889
2000-05-19,79.3775051523405,86.78039849119003,83.89584104328176,79.18874628135187,85.79334664226795,83.46567837372851
2000-05-22,79.42165913819443,87.30059415145203,84.15740069880553,79.23279526949261,86.41506819553724,83.7716648499069
2000-05-23,79.43638259075856,81.57533343200858,81.55861289615397,79.24748370984165,79.44779523555604,80.62939587815498
2000-05-24,79.4511291152473,85.57930461848454,83.39008152210502,79.26219516725052,84.31413651206418,82.83822196828984
2000-05-25,79.46587837727242,83.84107516469842,82.60681831886984,79.27690935568593,82.19626490236988,81.88883473269686
2000-05-26,79.48063037734207,84.29864918277556,82.82342428416933,79.29162627565483,82.7491382657277,82.1471422476997
2000-05-29,79.52490281090162,84.30770908349061,82.85230251097435,79.3357934298338,82.7491382657277,82.17205700784706
2000-05-30,79.53966576823326,91.11398957628231,85.95982274914752,79.35052128100845,91.02391136104548,85.92216266728889
2000-05-31,79.55443146615184,88.53748167406931,84.79485538853125,79.36525186625293,87.88644144256807,84.51172907061161
2000-06-01,79.6278439563299,91.32905980077396,86.17076629726542,79.3799851860748,91.44455967835728,86.23031924323479
2000-06-02,79.84247697748472,94.82787407782737,87.96060877596734,79.39472124098172,95.90529431332813,88.38288948886172
2000-06-05,80.18674478727681,94.62186458626218,88.04543095239855,79.43894582129057,95.62838038637395,88.27329524478057
2000-06-06,80.20029509339362,92.97453140620297,87.26380356323952,79.45369282161597,93.52128900237255,87.26805582343641
